District,Sector,Cell,Village,Activity,MIN,AVG,MAX
Nyarugenge,Mageregere,Kavumu,Nyarubuye,ExistingForest,10478,24037,37826
Nyarugenge,Mageregere,Kavumu,Nyarubuye,FarmLand(General),16167,24037,51410
Nyarugenge,Mageregere,Kavumu,Nyarubuye,LowRiseResidential,21793,24037,51410
Nyarugenge,Mageregere,Kavumu,Nyarubuye,Wetland,8178,18759,51410
Nyarugenge,Mageregere,Mataba,,,8125,27512,51410
Nyarugenge,Mageregere,Mataba,Amahoro,,24037,34197,51410
Nyarugenge,Mageregere,Mataba,Amahoro,FarmLand(General),24037,34197,51410
Nyarugenge,Mageregere,Mataba,Burema,,9336,28434,51410
Nyarugenge,Mageregere,Mataba,Burema,ExistingForest,24037,30958,51410
Nyarugenge,Mageregere,Mataba,Burema,FarmLand(General),9336,24037,51410
Nyarugenge,Mageregere,Mataba,Burema,LowRiseResidential,24037,30306,51410
Nyarugenge,Mageregere,Mataba,Gahombo,,21749,30003,51410
Nyarugenge,Mageregere,Mataba,Gahombo,FarmLand(General),21749,28616,51410
Nyarugenge,Mageregere,Mataba,Gahombo,LowRiseResidential,24037,29767,51410
Nyarugenge,Mageregere,Mataba,Gahombo,Plantation,24037,31627,34636
Nyarugenge,Mageregere,Mataba,Kabeza,,17417,26035,51410
Nyarugenge,Mageregere,Mataba,Kabeza,EducationInstitution,24037,31730,51410
Nyarugenge,Mageregere,Mataba,Kabeza,FarmLand(General),17417,20171,51187
Nyarugenge,Mageregere,Mataba,Kabeza,LowRiseResidential,24037,28202,51410
Nyarugenge,Mageregere,Mataba,Kabeza,Plantation,20755,24037,51410
Nyarugenge,Mageregere,Mataba,Karambi,,19400,24714,51410
Nyarugenge,Mageregere,Mataba,Karambi,ExistingForest,24037,28514,51410
Nyarugenge,Mageregere,Mataba,Karambi,FarmLand(General),19400,19606,51410
Nyarugenge,Mageregere,Mataba,Karambi,LowRiseResidential,24037,26700,51410
Nyarugenge,Mageregere,Mataba,Karambi,Plantation,23785,24037,39280
Nyarugenge,Mageregere,Mataba,Kwisanga,,24037,27762,51410
Nyarugenge,Mageregere,Mataba,Kwisanga,FarmLand(General),24037,26660,51410
Nyarugenge,Mageregere,Mataba,Kwisanga,LowRiseResidential,24037,30004,51410
Nyarugenge,Mageregere,Mataba,Kwisanga,Wetland,24037,26622,51410
Nyarugenge,Mageregere,Mataba,Mageragere,,8125,24037,51410
Nyarugenge,Mageregere,Mataba,Mageragere,ExistingForest,22204,24037,51410
Nyarugenge,Mageregere,Mataba,Mageragere,FarmLand(General),8125,24037,51410
Nyarugenge,Mageregere,Mataba,Mageragere,LowRiseResidential,13777,24037,51410
Nyarugenge,Mageregere,Mataba,Mataba,,22038,29638,51410
Nyarugenge,Mageregere,Mataba,Mataba,CivicFacilities,22038,31435,51410
Nyarugenge,Mageregere,Mataba,Mataba,FarmLand(General),24037,29642,51410
Nyarugenge,Mageregere,Mataba,Mataba,LowRiseResidential,24037,27836,51410
Nyarugenge,Mageregere,Mataba,Nyabikenke,,23116,29892,51410
Nyarugenge,Mageregere,Mataba,Nyabikenke,FarmLand(General),23116,29309,51410
Nyarugenge,Mageregere,Mataba,Nyabikenke,Plantation,24037,30476,39357
Nyarugenge,Mageregere,Mataba,Rugasa,,24037,26889,51410
Nyarugenge,Mageregere,Mataba,Rugasa,FarmLand(General),24037,26889,51410
Nyarugenge,Mageregere,Mataba,Rushubi,,19786,27289,51410
Nyarugenge,Mageregere,Mataba,Rushubi,FarmLand(General),24037,28082,51410
Nyarugenge,Mageregere,Mataba,Rushubi,LowRiseResidential,24037,29748,51410
Nyarugenge,Mageregere,Mataba,Rushubi,Wetland,19786,24037,51410
Nyarugenge,Mageregere,Ntungamo,,,9289,25922,51410
Nyarugenge,Mageregere,Ntungamo,Akanakamageragere,,24037,30171,51410
Nyarugenge,Mageregere,Ntungamo,Akanakamageragere,ExistingForest,24037,31568,51410
Nyarugenge,Mageregere,Ntungamo,Akanakamageragere,FarmLand(General),24037,28774,51410
Nyarugenge,Mageregere,Ntungamo,Gatovu,,24037,30118,51410
Nyarugenge,Mageregere,Ntungamo,Gatovu,FarmLand(General),24037,28695,51410
Nyarugenge,Mageregere,Ntungamo,Gatovu,LowRiseResidential,24037,31541,51410
Nyarugenge,Mageregere,Ntungamo,Mpanga,,24037,29637,51410
Nyarugenge,Mageregere,Ntungamo,Mpanga,FarmLand(General),24037,29637,51410
Nyarugenge,Mageregere,Ntungamo,Nkomero,,24037,28618,51410
Nyarugenge,Mageregere,Ntungamo,Nkomero,FarmLand(General),24037,28618,51410
Nyarugenge,Mageregere,Ntungamo,Nyabitare,,17092,26101,51410
Nyarugenge,Mageregere,Ntungamo,Nyabitare,ExistingForest,19429,24037,25880
Nyarugenge,Mageregere,Ntungamo,Nyabitare,FarmLand(General),17092,24037,51410
Nyarugenge,Mageregere,Ntungamo,Nyabitare,LowRiseResidential,24037,33850,51410
Nyarugenge,Mageregere,Ntungamo,Nyabitare,Wetland,18169,22478,51410
Nyarugenge,Mageregere,Ntungamo,Nyarubande,,10450,23414,51410
Nyarugenge,Mageregere,Ntungamo,Nyarubande,ExistingForest,11658,24037,28989
Nyarugenge,Mageregere,Ntungamo,Nyarubande,FarmLand(General),14952,24037,51410
Nyarugenge,Mageregere,Ntungamo,Nyarubande,LowRiseResidential,23628,24037,51410
Nyarugenge,Mageregere,Ntungamo,Nyarubande,Wetland,10450,21545,51410
Nyarugenge,Mageregere,Ntungamo,Nyarubuye,,9757,24242,51410
Nyarugenge,Mageregere,Ntungamo,Nyarubuye,FarmLand(General),24037,24448,51410
Nyarugenge,Mageregere,Ntungamo,Nyarubuye,Wetland,9757,24037,51410
Nyarugenge,Mageregere,Ntungamo,Rubungo,,9289,22946,51410
Nyarugenge,Mageregere,Ntungamo,Rubungo,ExistingForest,11350,24037,29112
Nyarugenge,Mageregere,Ntungamo,Rubungo,FarmLand(General),22878,24037,51410
Nyarugenge,Mageregere,Ntungamo,Rubungo,LowRiseResidential,21179,24037,51410
Nyarugenge,Mageregere,Ntungamo,Rubungo,Wetland,9289,19673,51410
Nyarugenge,Mageregere,Ntungamo,Rwindonyi,,24037,27205,51410
Nyarugenge,Mageregere,Ntungamo,Rwindonyi,FarmLand(General),24037,27205,51410
Nyarugenge,Mageregere,Nyarufunzo,,,7415,23785,51410
Nyarugenge,Mageregere,Nyarufunzo,Akabungo,,18708,24037,51410
Nyarugenge,Mageregere,Nyarufunzo,Akabungo,FarmLand(General),19164,24037,51410
Nyarugenge,Mageregere,Nyarufunzo,Akabungo,LowRiseResidential,18708,24037,51410
Nyarugenge,Mageregere,Nyarufunzo,Akamashinge,,22871,25208,51410
Nyarugenge,Mageregere,Nyarufunzo,Akamashinge,ExistingForest,22932,24037,51410
Nyarugenge,Mageregere,Nyarufunzo,Akamashinge,FarmLand(General),22871,24037,51410
Nyarugenge,Mageregere,Nyarufunzo,Akamashinge,LowRiseResidential,24037,27551,51410
Nyarugenge,Mageregere,Nyarufunzo,Karukoro,,10198,24037,51410
Nyarugenge,Mageregere,Nyarufunzo,Karukoro,FarmLand(General),10198,24037,51410
Nyarugenge,Mageregere,Nyarufunzo,Maya,,7509,24037,51410
Nyarugenge,Mageregere,Nyarufunzo,Maya,ExistingForest,7509,24037,51410
Nyarugenge,Mageregere,Nyarufunzo,Maya,FarmLand(General),12861,24037,51410
Nyarugenge,Mageregere,Nyarufunzo,Maya,LowRiseResidential,16138,24037,51410
Nyarugenge,Mageregere,Nyarufunzo,Nyarufunzo,,18741,24037,51410
Nyarugenge,Mageregere,Nyarufunzo,Nyarufunzo,FarmLand(General),18741,24037,51410
Nyarugenge,Mageregere,Nyarufunzo,Nyarufunzo,LowRiseResidential,21611,24037,51410
Nyarugenge,Mageregere,Nyarufunzo,Nyarurama,,7415,24037,51410
Nyarugenge,Mageregere,Nyarufunzo,Nyarurama,ExistingForest,7415,24037,51410
Nyarugenge,Mageregere,Nyarufunzo,Nyarurama,FarmLand(General),9745,24037,51410
Nyarugenge,Mageregere,Nyarufunzo,Nyarurama,LowRiseResidential,11882,24037,51410
Nyarugenge,Mageregere,Nyarufunzo,Rubete,,9243,21960,51410
Nyarugenge,Mageregere,Nyarufunzo,Rubete,ExistingForest,9243,24037,51410
Nyarugenge,Mageregere,Nyarufunzo,Rubete,FarmLand(General),11134,15729,51410
Nyarugenge,Mageregere,Nyarufunzo,Rubete,LowRiseResidential,20976,24037,51410
Nyarugenge,Mageregere,Nyarufunzo,Rubete,Plantation,17014,24037,26846
Nyarugenge,Mageregere,Nyarufunzo,Rwintare,,14565,24037,51410
Nyarugenge,Mageregere,Nyarufunzo,Rwintare,FarmLand(General),14565,24037,51410
Nyarugenge,Mageregere,Nyarurenzi,,,6149,25940,51410
Nyarugenge,Mageregere,Nyarurenzi,Amahoro,,10892,24037,51410
Nyarugenge,Mageregere,Nyarurenzi,Amahoro,FarmLand(General),10892,24037,51410
Nyarugenge,Mageregere,Nyarurenzi,Ayabaramba,,19917,25706,51410
Nyarugenge,Mageregere,Nyarurenzi,Ayabaramba,ExistingForest,24037,29043,51410
Nyarugenge,Mageregere,Nyarurenzi,Ayabaramba,FarmLand(General),22932,24037,51410
Nyarugenge,Mageregere,Nyarurenzi,Ayabaramba,LowRiseResidential,19917,24037,51410
Nyarugenge,Mageregere,Nyarurenzi,Burema,,24037,33032,51410
Nyarugenge,Mageregere,Nyarurenzi,Burema,FarmLand(General),24037,33032,51410
Nyarugenge,Mageregere,Nyarurenzi,Gikuyu,,24037,26458,51410
Nyarugenge,Mageregere,Nyarurenzi,Gikuyu,FarmLand(General),24037,25169,51410
Nyarugenge,Mageregere,Nyarurenzi,Gikuyu,LowRiseResidential,24037,27081,51410
Nyarugenge,Mageregere,Nyarurenzi,Gikuyu,Wetland,24037,27124,51410
Nyarugenge,Mageregere,Nyarurenzi,Iterambere,,11428,24037,51410
Nyarugenge,Mageregere,Nyarurenzi,Iterambere,FarmLand(General),14037,24037,51410
Nyarugenge,Mageregere,Nyarurenzi,Iterambere,LowRiseResidential,18066,24037,51410
Nyarugenge,Mageregere,Nyarurenzi,Iterambere,ReligiousFacilities,21392,24037,51410
Nyarugenge,Mageregere,Nyarurenzi,Iterambere,Wetland,11428,24037,51410
Nyarugenge,Mageregere,Nyarurenzi,Mageragere,,21095,24037,51410
Nyarugenge,Mageregere,Nyarurenzi,Mageragere,FarmLand(General),21095,24037,51410
Nyarugenge,Mageregere,Nyarurenzi,Mataba,,24037,30736,51410
Nyarugenge,Mageregere,Nyarurenzi,Mataba,FarmLand(General),24037,30736,51410
Nyarugenge,Mageregere,Nyarurenzi,Musave,,24037,30918,51410
Nyarugenge,Mageregere,Nyarurenzi,Musave,FarmLand(General),24037,30918,51410
Nyarugenge,Mageregere,Nyarurenzi,Nyabirondo,,6149,23541,51410
Nyarugenge,Mageregere,Nyarurenzi,Nyabirondo,ExistingForest,6703,24037,51410
Nyarugenge,Mageregere,Nyarurenzi,Nyabirondo,FarmLand(General),15842,24037,51410
Nyarugenge,Mageregere,Nyarurenzi,Nyabirondo,LowRiseResidential,19581,24037,51410
Nyarugenge,Mageregere,Nyarurenzi,Nyabirondo,Wetland,6149,22052,28413
Nyarugenge,Mageregere,Nyarurenzi,Nyarurenzi,,14117,26675,51410
Nyarugenge,Mageregere,Nyarurenzi,Nyarurenzi,ExistingForest,24037,31952,51410
Nyarugenge,Mageregere,Nyarurenzi,Nyarurenzi,FarmLand(General),14117,24037,51410
Nyarugenge,Mageregere,Nyarurenzi,Nyarurenzi,LowRiseResidential,17655,24037,51410
Nyarugenge,Mageregere,Nyarurenzi,Rushubi,,21305,24037,51410
Nyarugenge,Mageregere,Nyarurenzi,Rushubi,FarmLand(General),23964,24037,51410
Nyarugenge,Mageregere,Nyarurenzi,Rushubi,Wetland,21305,24037,51410
Nyarugenge,Mageregere,Nyarurenzi,Uwurugenge,,24037,30844,51410
Nyarugenge,Mageregere,Nyarurenzi,Uwurugenge,FarmLand(General),24037,30844,51410
Nyarugenge,Mageregere,Runzenze,,,8534,25717,51410
Nyarugenge,Mageregere,Runzenze,Ayabaramba,,24037,32896,51410
Nyarugenge,Mageregere,Runzenze,Ayabaramba,FarmLand(General),24037,32896,51410
Nyarugenge,Mageregere,Runzenze,Gatovu,,24037,31212,51410
Nyarugenge,Mageregere,Runzenze,Gatovu,FarmLand(General),24037,31212,51410
Nyarugenge,Mageregere,Runzenze,Gisunzu,,23312,25665,51410
Nyarugenge,Mageregere,Runzenze,Gisunzu,ExistingForest,24037,28214,51410
Nyarugenge,Mageregere,Runzenze,Gisunzu,FarmLand(General),24037,24744,51410
Nyarugenge,Mageregere,Runzenze,Gisunzu,LowRiseResidential,23312,24037,51410
Nyarugenge,Mageregere,Runzenze,Mpanga,,11507,21180,51410
Nyarugenge,Mageregere,Runzenze,Mpanga,FarmLand(General),17149,24037,51410
Nyarugenge,Mageregere,Runzenze,Mpanga,LowRiseResidential,22330,24037,51410
Nyarugenge,Mageregere,Runzenze,Mpanga,Wetland,11507,15465,51410
Nyarugenge,Mageregere,Runzenze,Nkomero,,24037,28680,51410
Nyarugenge,Mageregere,Runzenze,Nkomero,FarmLand(General),24037,28680,51410
Nyarugenge,Mageregere,Runzenze,Nyabirondo,,8534,26988,51410
Nyarugenge,Mageregere,Runzenze,Nyabirondo,ExistingForest,8534,24037,51410
Nyarugenge,Mageregere,Runzenze,Nyabirondo,FarmLand(General),24037,29938,51410
Nyarugenge,Mageregere,Runzenze,Nyakabingo,,24037,32447,51410
Nyarugenge,Mageregere,Runzenze,Nyakabingo,FarmLand(General),24037,32447,51410
Nyarugenge,Mageregere,Runzenze,Rubungo,,24037,32791,51410
Nyarugenge,Mageregere,Runzenze,Rubungo,FarmLand(General),24037,31347,51410
Nyarugenge,Mageregere,Runzenze,Rubungo,Wetland,24037,34235,51410
Nyarugenge,Mageregere,Runzenze,Runzenze,,11846,23042,51410
Nyarugenge,Mageregere,Runzenze,Runzenze,EducationInstitution,20447,24037,32768
Nyarugenge,Mageregere,Runzenze,Runzenze,ExistingForest,11846,20677,24210
Nyarugenge,Mageregere,Runzenze,Runzenze,FarmLand(General),19432,24037,51410
Nyarugenge,Mageregere,Runzenze,Runzenze,LowRiseResidential,18489,24037,51410
Nyarugenge,Mageregere,Runzenze,Runzenze,ReligiousFacilities,18223,21423,51410
Nyarugenge,Mageregere,Runzenze,Runzenze,Wetland,13771,24037,51410
Nyarugenge,Mageregere,Runzenze,Uwurugenge,,10708,22637,51410
Nyarugenge,Mageregere,Runzenze,Uwurugenge,ExistingForest,12977,24037,28461
Nyarugenge,Mageregere,Runzenze,Uwurugenge,FarmLand(General),18764,24037,51410
Nyarugenge,Mageregere,Runzenze,Uwurugenge,Wetland,10708,19835,51410
Nyarugenge,Muhima,,,,17975,46396,219909
Nyarugenge,Muhima,Amahoro,,,24037,45913,219909
Nyarugenge,Muhima,Amahoro,Amahoro,,24037,36398,64789
Nyarugenge,Muhima,Amahoro,Amahoro,LowRiseResidential,36017,45131,64789
Nyarugenge,Muhima,Amahoro,Amahoro,ReligiousFacilities,24037,34259,51410
Nyarugenge,Muhima,Amahoro,Amahoro,VacantLand,24037,29804,51410
Nyarugenge,Muhima,Amahoro,Amizero,,40740,51195,88374
Nyarugenge,Muhima,Amahoro,Amizero,LowRiseResidential,40740,48802,60373
Nyarugenge,Muhima,Amahoro,Amizero,Warehousing,42226,44952,88374
Nyarugenge,Muhima,Amahoro,Amizero,Wetland,57832,59832,74747
Nyarugenge,Muhima,Amahoro,Inyarurembo,,36186,45945,219909
Nyarugenge,Muhima,Amahoro,Inyarurembo,CommercialGeneral,45697,50219,219909
Nyarugenge,Muhima,Amahoro,Inyarurembo,LowRiseResidential,36186,43389,49538
Nyarugenge,Muhima,Amahoro,Inyarurembo,ReligiousFacilities,39469,44228,46160
Nyarugenge,Muhima,Amahoro,Kabirizi,,43218,49351,80849
Nyarugenge,Muhima,Amahoro,Kabirizi,LowRiseResidential,45667,46058,72685
Nyarugenge,Muhima,Amahoro,Kabirizi,Warehousing,47894,54001,74344
Nyarugenge,Muhima,Amahoro,Kabirizi,Wetland,43218,47994,80849
Nyarugenge,Muhima,Amahoro,Ubuzima,,24037,48360,96060
Nyarugenge,Muhima,Amahoro,Ubuzima,CommercialGeneral,61386,62916,92239
Nyarugenge,Muhima,Amahoro,Ubuzima,LowRiseResidential,39718,50929,96060
Nyarugenge,Muhima,Amahoro,Ubuzima,VacantLand,24037,31235,51410
Nyarugenge,Muhima,Amahoro,Uruhimbi,,35743,40853,59120
Nyarugenge,Muhima,Amahoro,Uruhimbi,LowRiseResidential,35743,40853,59120
Nyarugenge,Muhima,Kabasengerezi,,,24037,48506,134683
Nyarugenge,Muhima,Kabasengerezi,Icyeza,,24037,49720,118408
Nyarugenge,Muhima,Kabasengerezi,Icyeza,CommercialGeneral,56547,61252,118408
Nyarugenge,Muhima,Kabasengerezi,Icyeza,LowRiseResidential,57281,57938,100244
Nyarugenge,Muhima,Kabasengerezi,Icyeza,VacantLand,24037,29970,51410
Nyarugenge,Muhima,Kabasengerezi,Ikana,,55906,67352,134683
Nyarugenge,Muhima,Kabasengerezi,Ikana,CommercialGeneral,55906,74171,134683
Nyarugenge,Muhima,Kabasengerezi,Ikana,LowRiseResidential,60273,60534,71767
Nyarugenge,Muhima,Kabasengerezi,Intwari,,24037,43157,79645
Nyarugenge,Muhima,Kabasengerezi,Intwari,CommercialGeneral,34487,47522,79645
Nyarugenge,Muhima,Kabasengerezi,Intwari,CommercialOffice,42168,58105,76167
Nyarugenge,Muhima,Kabasengerezi,Intwari,GovernmentOffice,24037,33604,51410
Nyarugenge,Muhima,Kabasengerezi,Intwari,LowRiseResidential,37036,43212,54607
Nyarugenge,Muhima,Kabasengerezi,Intwari,VacantLand,24037,33342,51410
Nyarugenge,Muhima,Kabasengerezi,Kabasengerezi,,24037,41211,114480
Nyarugenge,Muhima,Kabasengerezi,Kabasengerezi,CommercialGeneral,46561,56680,114480
Nyarugenge,Muhima,Kabasengerezi,Kabasengerezi,LowRiseResidential,24037,25743,51410
Nyarugenge,Muhima,Kabeza,,,24037,44473,116114
Nyarugenge,Muhima,Kabeza,Hirwa,,24037,45924,116114
Nyarugenge,Muhima,Kabeza,Hirwa,LowRiseResidential,58354,58524,116114
Nyarugenge,Muhima,Kabeza,Hirwa,VacantLand,24037,33324,51410
Nyarugenge,Muhima,Kabeza,Ikaze,,31808,42493,53110
Nyarugenge,Muhima,Kabeza,Ikaze,CommercialGeneral,38980,40960,50395
Nyarugenge,Muhima,Kabeza,Ikaze,LowRiseResidential,31808,44025,53110
Nyarugenge,Muhima,Kabeza,Imanzi,,38926,50799,57093
Nyarugenge,Muhima,Kabeza,Imanzi,CommercialGeneral,48818,50863,57093
Nyarugenge,Muhima,Kabeza,Imanzi,LowRiseResidential,38926,50735,56327
Nyarugenge,Muhima,Kabeza,Ingenzi,,41435,49685,99467
Nyarugenge,Muhima,Kabeza,Ingenzi,CommercialOffice,42425,50643,99467
Nyarugenge,Muhima,Kabeza,Ingenzi,GovernmentOffice,41435,45229,46746
Nyarugenge,Muhima,Kabeza,Ingenzi,LowRiseResidential,45639,53183,93730
Nyarugenge,Muhima,Kabeza,Ituze,,31409,40323,53416
Nyarugenge,Muhima,Kabeza,Ituze,LowRiseResidential,31409,40323,53416
Nyarugenge,Muhima,Kabeza,Sangwa,,27290,39314,56023
Nyarugenge,Muhima,Kabeza,Sangwa,LowRiseResidential,27290,39314,56023
Nyarugenge,Muhima,Kabeza,Umwezi,,26198,26555,44155
Nyarugenge,Muhima,Kabeza,Umwezi,LowRiseResidential,26198,26555,44155
Nyarugenge,Muhima,Nyabugogo,,,17975,41724,73445
Nyarugenge,Muhima,Nyabugogo,Abeza,,34140,35837,44966
Nyarugenge,Muhima,Nyabugogo,Abeza,LowRiseResidential,34140,35837,44966
Nyarugenge,Muhima,Nyabugogo,Icyerekezo,,17975,29604,71669
Nyarugenge,Muhima,Nyabugogo,Icyerekezo,CommercialGeneral,23639,29327,71669
Nyarugenge,Muhima,Nyabugogo,Icyerekezo,LowRiseResidential,30038,35035,45945
Nyarugenge,Muhima,Nyabugogo,Icyerekezo,Warehousing,29020,30017,64035
Nyarugenge,Muhima,Nyabugogo,Icyerekezo,Wetland,17975,24037,51410
Nyarugenge,Muhima,Nyabugogo,Indatwa,,46021,49307,61572
Nyarugenge,Muhima,Nyabugogo,Indatwa,CommercialGeneral,46021,50389,61572
Nyarugenge,Muhima,Nyabugogo,Indatwa,LowRiseResidential,46026,48225,52611
Nyarugenge,Muhima,Nyabugogo,Kabirizi,,24037,27159,51410
Nyarugenge,Muhima,Nyabugogo,Kabirizi,Wetland,24037,27159,51410
Nyarugenge,Muhima,Nyabugogo,Rwezangoro,,26653,33392,47309
Nyarugenge,Muhima,Nyabugogo,Rwezangoro,LowRiseResidential,26653,33392,47309
Nyarugenge,Muhima,Nyabugogo,Ubucuruzi,,29018,56556,72753
Nyarugenge,Muhima,Nyabugogo,Ubucuruzi,CommercialGeneral,29018,35501,72753
Nyarugenge,Muhima,Nyabugogo,Ubucuruzi,Hotel,47243,57799,62021
Nyarugenge,Muhima,Nyabugogo,Ubucuruzi,LowRiseResidential,45456,64623,69257
Nyarugenge,Muhima,Nyabugogo,Ubucuruzi,Warehousing,56151,66846,71123
Nyarugenge,Muhima,Nyabugogo,Ubucuruzi,Wetland,42207,58012,69028
Nyarugenge,Muhima,Nyabugogo,Umutekano,,20640,38710,73445
Nyarugenge,Muhima,Nyabugogo,Umutekano,CommercialGeneral,36973,45282,73445
Nyarugenge,Muhima,Nyabugogo,Umutekano,GovernmentOffice,20640,24037,51410
Nyarugenge,Muhima,Nyabugogo,Umutekano,LowRiseResidential,44732,52234,54956
Nyarugenge,Muhima,Nyabugogo,Umutekano,VacantLand,24037,33289,51410
Nyarugenge,Muhima,Rugenge,,,24037,45915,96069
Nyarugenge,Muhima,Rugenge,Imihigo,,45708,50785,60707
Nyarugenge,Muhima,Rugenge,Imihigo,LowRiseResidential,45708,50785,60707
Nyarugenge,Muhima,Rugenge,Impala,,43544,43906,56220
Nyarugenge,Muhima,Rugenge,Impala,LowRiseResidential,43544,43906,56220
Nyarugenge,Muhima,Rugenge,Isangano,,24037,33659,51410
Nyarugenge,Muhima,Rugenge,Isangano,Utilities,24037,33659,51410
Nyarugenge,Muhima,Rugenge,Rugenge,,47355,50511,59372
Nyarugenge,Muhima,Rugenge,Rugenge,LowRiseResidential,47355,50511,59372
Nyarugenge,Muhima,Rugenge,Ubumanzi,,24037,46875,96069
Nyarugenge,Muhima,Rugenge,Ubumanzi,FarmLand(General),44651,48311,96069
Nyarugenge,Muhima,Rugenge,Ubumanzi,LowRiseResidential,43574,49344,68563
Nyarugenge,Muhima,Rugenge,Ubumanzi,ReligiousFacilities,56082,56260,57438
Nyarugenge,Muhima,Rugenge,Ubumanzi,Warehousing,44811,49147,73790
Nyarugenge,Muhima,Rugenge,Ubumanzi,Wetland,24037,31312,51410
Nyarugenge,Muhima,Tetero,,,24037,49128,70197
Nyarugenge,Muhima,Tetero,Indamutsa,,34710,56836,58587
Nyarugenge,Muhima,Tetero,Indamutsa,LowRiseResidential,34710,56836,58587
Nyarugenge,Muhima,Tetero,Ingoro,,27781,45308,70197
Nyarugenge,Muhima,Tetero,Ingoro,CommercialGeneral,27781,31198,70197
Nyarugenge,Muhima,Tetero,Ingoro,Hotel,48817,54822,57852
Nyarugenge,Muhima,Tetero,Ingoro,LowRiseResidential,40551,49904,62883
Nyarugenge,Muhima,Tetero,Inkingi,,29431,46949,59094
Nyarugenge,Muhima,Tetero,Inkingi,LowRiseResidential,29431,46949,59094
Nyarugenge,Muhima,Tetero,Intiganda,,24037,46540,64534
Nyarugenge,Muhima,Tetero,Intiganda,CommercialGeneral,41694,50275,64534
Nyarugenge,Muhima,Tetero,Intiganda,LowRiseResidential,35685,52036,61420
Nyarugenge,Muhima,Tetero,Intiganda,MixedUse,49993,51511,53020
Nyarugenge,Muhima,Tetero,Intiganda,VacantLand,24037,32338,51410
Nyarugenge,Muhima,Tetero,Iwacu,,48572,55395,63036
Nyarugenge,Muhima,Tetero,Iwacu,CommercialGeneral,50532,54405,63036
Nyarugenge,Muhima,Tetero,Iwacu,LowRiseResidential,48572,56385,62365
Nyarugenge,Muhima,Tetero,Tetero,,35847,51003,59392
Nyarugenge,Muhima,Tetero,Tetero,CommercialGeneral,35847,48007,59392
Nyarugenge,Muhima,Tetero,Tetero,LowRiseResidential,51262,53998,57514
Nyarugenge,Muhima,Ubumwe,,,24037,51707,120244
Nyarugenge,Muhima,Ubumwe,Isangano,,24037,51707,120244
Nyarugenge,Muhima,Ubumwe,Isangano,CommercialGeneral,42504,53588,101172
Nyarugenge,Muhima,Ubumwe,Isangano,CommercialOffice,44325,55884,112872
Nyarugenge,Muhima,Ubumwe,Isangano,EducationInstitution,45311,53895,63015
Nyarugenge,Muhima,Ubumwe,Isangano,FarmLand(General),43150,69609,97979
Nyarugenge,Muhima,Ubumwe,Isangano,GovernmentOffice,50842,60475,67289
Nyarugenge,Muhima,Ubumwe,Isangano,LowRiseResidential,57392,58903,63956
Nyarugenge,Muhima,Ubumwe,Isangano,OpenSpaceandPark,24037,33364,51410
Nyarugenge,Muhima,Ubumwe,Isangano,ReligiousFacilities,42050,50016,70347
Nyarugenge,Muhima,Ubumwe,Isangano,Utilities,33374,51023,120244
Nyarugenge,Muhima,Ubumwe,Isangano,VacantLand,24037,31092,51410
Nyarugenge,Muhima,Ubumwe,Isangano,Warehousing,41514,50929,78292
Nyarugenge,Nyakabanda,,,,9974,25258,72106
Nyarugenge,Nyakabanda,Munanirai,,,14224,26350,57483
Nyarugenge,Nyakabanda,Munanirai,Kabusunzu,,21288,32232,57483
Nyarugenge,Nyakabanda,Munanirai,Kabusunzu,CommercialGeneral,30238,34596,49253
Nyarugenge,Nyakabanda,Munanirai,Kabusunzu,LowRiseResidential,21288,28073,57483
Nyarugenge,Nyakabanda,Munanirai,Kabusunzu,VacantLand,24037,34028,51410
Nyarugenge,Nyakabanda,Munanirai,Munanira,,16644,24896,36209
Nyarugenge,Nyakabanda,Munanirai,Munanira,EducationInstitution,22402,25514,29683
Nyarugenge,Nyakabanda,Munanirai,Munanira,LowRiseResidential,16644,24278,36209
Nyarugenge,Nyakabanda,Munanirai,Ntaraga,,14224,21237,48459
Nyarugenge,Nyakabanda,Munanirai,Ntaraga,CommercialGeneral,14224,19790,39630
Nyarugenge,Nyakabanda,Munanirai,Ntaraga,HealthFacilities,22046,24087,34722
Nyarugenge,Nyakabanda,Munanirai,Ntaraga,LowRiseResidential,17100,19834,48459
